Код;Наименование;Код группы груза
241430;ОТХОДЫ ИЗВЕСТКОВЫЕ ФОСФОРИТОВЫХ РУД
241445;ПАСТА ЛИТЕЙНАЯ ПРОТИВОПРИГАРНАЯ
241459;ПЕГМАТИТ
241464;ПЕСОК КВАРЦЕВЫЙ, КРОМЕ СТРОИТЕЛЬНОГО
241479;ПЕСОК ФОРМОВОЧНЫЙ
241483;ПОРОШКИ ДИАБАЗОВЫЕ
241498;ПОРОШОК ГРАФИТОВЫЙ
241500;ПОРФИРОИДЫ
241515;ПРОДУКТ ПОЛЕВОШПАТОВЫЙ
241525;УТЯЖЕЛИТЕЛИ ВСЯКИЕ ДЛЯ БУРОВЫХ РАСТВОРОВ
241534;ФЛЮСЫ СВАРОЧНЫЕ (ДЛЯ АВТОМАТИЧЕСКОЙ ЭЛЕКТРОСВАРКИ)
241549;ХАЛЦЕДОН
241553;ЦЕЛЕСТИН (МИНЕРАЛ)
241568;ЦЕМЯНКА (КИРПИЧ МОЛОТЫЙ, ТОЛЧЕНЫЙ)
241572;ШКВАР (ОСТАТКИ СТЕКОЛЬНОГО ПРОИЗВОДСТВА)
241587;ЯШМА (КАМЕНЬ)
241591;МУКА ДОЛОМИТОВАЯ (ДОЛОМИТ МОЛОТЫЙ)
241604;ОКСИДЫ МАГНИЯ ПРИРОДНЫЕ
242005;РУДЫ НЕМЕТАЛЛИЧЕСКИЕ, КРОМЕ СЕРНОГО СЫРЬЯ
242016;БАРИТ (ШПАТ ТЯЖЕЛЫЙ)
242024;ВИТЕРИТ
242039;КОНЦЕНТРАТ БАРИТОВЫЙ
242043;РУДА БОЛОТНАЯ
242058;РУДА БОРАТОВАЯ
242062;РУДА БАРИТОВАЯ
242077;РУДА КВАРЦЕВАЯ
242081;РУДА МАГНЕЗИТОВАЯ
242096;РУДА ФЛЮОРИТОВАЯ (ШПАТ ПЛАВИКОВЫЙ, ФЛЮОРИТ, КОНЦЕНТРАТ ФЛЮОРИТОВЫЙ)
242109;РУДЫ НЕМЕТАЛЛИЧЕСКИЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
242113;СУЛЬФАТ НАТРИЯ ПРИРОДНЫЙ (МИРАБИЛИТ ТЕНАРДИТ)
242128;"КОНЦЕНТРАТ МИНЕРАЛЬНЫЙ ""ГАЛИТ"""
243008;МАТЕРИАЛЫ АБРАЗИВНЫЕ
243012;ЗЕРНО ШЛИФОВАЛЬНОЕ (МАТЕРИАЛ АБРАЗИВНЫЙ)
243027;КАРБИД БОРА
243031;КАРБИД КРЕМНИЯ (КАРБОРУНД) ЗЕЛЕНЫЙ И ЧЕРНЫЙ В ЗЕРНЕ
243046;КАРБИД КРЕМНИЯ (КАРБОРУНД) ЗЕЛЕНЫЙ И ЧЕРНЫЙ В ПОРОШКЕ
243050;КОРУНД ПРИРОДНЫЙ
243065;МАТЕРИАЛЫ АБРАЗИВНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
243079;МОНОКОРУНД
243084;НАЖДАК
243099;ЭЛЕКТРОКОРУНД В ЗЕРНЕ, КУСКАХ И В ПОРОШКЕ
244000;ПЕМЗА
244015;МЕЛОЧЬ ПЕМЗОВАЯ
244021;ПЕМЗА, НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ
245003;КЛИНКЕР ЦЕМЕНТНЫЙ
246006;СИЛИКАТ НАТРИЯ РАСТВОРИМЫЙ (СИЛИКАТ-ГЛЫБА)
246010;СИЛИКАТ-ГЛЫБА (НАТРИЙ КРЕМНЕКИСЛЫЙ, СИЛИКАТ НАТРИЯ, СТЕКЛО РАСТВОРИМОЕ) - СОДОВАЯ, СОДОСУЛЬФАТНАЯ, СУЛЬФАТНАЯ
250001;МАТЕРИАЛЫ СТЕНОВЫЕ КРОВЕЛЬНЫЕ
251004;МАТЕРИАЛЫ СТЕНОВЫЕ
251019;БЛОКИ АГЛОПОРИТОБЕТОННЫЕ
251023;БЛОКИ ГРАНИТНЫЕ
251038;БЛОКИ ЖЕЛЕЗОБЕТОННЫЕ
251042;БЛОКИ ИЗВЕСТКОВО-ПЕСЧАНЫЕ
251057;БЛОКИ КЕРАМИЧЕСКИЕ
251061;БЛОКИ МРАМОРНЫЕ
251076;БЛОКИ СИЛИКАТНЫЕ
251080;БЛОКИ СТЕНОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
251095;БЛОКИ ТУФОВЫЕ
251108;БЛОКИ ШЛАКОБЕТОННЫЕ
251112;БЛОКИ ШЛАКОВЫЕ (ШЛАКОБЛОКИ)
251127;ГИПСОШЛАКОБЛОКИ
251131;ИЗРАЗЦЫ (КАФЕЛЬ)
251146;КАМЕНЬ ЦЕМЕНТНО-ШЛАКОВЫЙ
251150;КАМЕНЬ ШЛАКОБЕТОННЫЙ
251165;КАМЕНЬ ШЛАКОВЫЙ
251179;ПАНЕЛИ КЕРАМЗИТОБЕТОННЫЕ
251184;ПАНЕЛИ СТЕНОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
251199;ПЛИТЫ (ЩИТЫ) И ПЛИТКИ КАМЫШИТОВЫЕ
251201;ПЛИТЫ (ЩИТЫ) И ПЛИТКИ МРАМОРНЫЕ
251216;ПЛИТЫ И ПЛИТКИ АСБЕСТОШЛАКОВЫЕ
251220;ПЛИТЫ И ПЛИТКИ БЕТОННЫЕ
251235;ПЛИТЫ И ПЛИТКИ ГИПСОВЫЕ
251245;ПЛИТЫ И ПЛИТКИ ГИПСОКАМЫШИТОВЫЕ
251254;ПЛИТЫ И ПЛИТКИ ГИПСОЦЕМЕНТНЫЕ
251269;ПЛИТЫ И ПЛИТКИ ГРАНИТНЫЕ
251273;ПЛИТЫ И ПЛИТКИ ИЗ КАМНЯ ИСКУССТВЕННОГО ШЛИФОВАННЫЕ И ПОЛИРОВАННЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
251288;ПЛИТЫ И ПЛИТКИ ИЗ КАМНЯ ПРИРОДНОГО ШЛИФОВАННЫЕ И ПОЛИРОВАННЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
251292;ПЛИТКИ КЕРАМИЧЕКИЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
251305;ПЛИТЫ И ПЛИТКИ МЕТЛАХСКИЕ
251311;ПЛИТЫ И ПЛИТКИ ПЕНОБЕТОННЫЕ
251324;ПЛИТЫ И ПЛИТКИ ПИРОГРАНИТНЫЕ
251339;ШТУКАТУРКА СУХАЯ В ПЛИТКАХ
252007;МАТЕРИАЛЫ ОТДЕЛОЧНЫЕ, ПОЛИМЕРНЫЕ, КРОВЕЛЬНЫЕ, ГИДРОИЗОЛЯЦИОННЫЕ И ГЕРМЕТИЗИРУЮЩИЕ
252011;БОРУЛИН (ГИДРОИЗОЛЯЦИОННЫЙ РУЛОННЫЙ МАТЕРИАЛ)
252026;БРИЗОЛ
252030;ГИДРОБУТИЛ (ГИДРОИЗОЛЯЦИОННЫЙ МАТЕРИАЛ)
252045;ИЗОЛ
252055;КАРТОН КРОВЕЛЬНЫЙ ПРОПИТАННЫЙ
252064;ЛИНКРУСТ
252079;ЛИНОЛЕУМ
252083;ЛИСТЫ РЕЗИНО-БИТУМНЫЕ КРОВЕЛЬНЫЕ
252098;ЛИСТЫ БИТУМНЫЕ КРОВЕЛЬНЫЕ
252100;МАСТИКА КРОВЕЛЬНАЯ (КЛЕБЕМАССА)
252115;ПЕРГАМИН КРОВЕЛЬНЫЙ
252121;РУБЕРОИД
252134;СТЕКЛОРУБЕРОИД
252149;ТОЛЬ КРОВЕЛЬНЫЙ
252153;ТОЛЬ, НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ
252168;ФОЛЬГОИЗОЛ
252172;ШИФЕР РЕЗИНОВЫЙ
252187;ИЗОПЛАСТ
253008;КИРПИЧ СТРОИТЕЛЬНЫЙ
253014;КИРПИЧ БЕТОННЫЙ
253029;КИРПИЧ ГИДРАВЛИЧЕСКИЙ
253033;КИРПИЧ ГИПСОВЫЙ
253048;КИРПИЧ ГЛИНЯНЫЙ ОБЫКНОВЕННЫЙ
253052;КИРПИЧ ГЛИНЯНЫЙ ПУСТОТЕЛЫЙ
253067;КИРПИЧ-КЛИНКЕР
253071;КИРПИЧ ЛЕКАЛЬНЫЙ, КРОМЕ ОГНЕУПОРНОГО
253086;КИРПИЧ ЛИЦЕВОЙ БЕЛЫЙ
253090;КИРПИЧ ЛИЦЕВОЙ КРАСНЫЙ
253103;КИРПИЧ СИЛИКАТНЫЙ
253118;КИРПИЧ АСБОЦЕМЕНТНЫЙ
253122;КИРПИЧ ШЛАКОВЫЙ
253137;КИРПИЧ СТРОИТЕЛЬНЫЙ, НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ
253141;КИРПИЧ ПЕНОДИАТОМИТОВЫЙ, ДИАТОМИТОВЫЙ И ТРЕПЕЛЬНЫЙ
254002;КОНСТРУКЦИИ (СБОРНЫЕ) ДЕТАЛИ И ИЗДЕЛИЯ ЖЕЛЕЗОБЕТОННЫЕ
254017;БАЛКИ ЖЕЛЕЗОБЕТОННЫЕ
254021;ЖЕЛОБА ДЛЯ ТРУБ ЖЕЛЕЗОБЕТОННЫЕ
254036;ИЗДЕЛИЯ ЖЕЛЕЗОБЕТОННЫЕ ДЛЯ СЕНАЖНЫХ БАШЕН
254040;ИЗДЕЛИЯ ЖЕЛЕЗОБЕТОННЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
254055;КОНСТРУКЦИИ ЖЕЛЕЗОБЕТОННЫЕ
254060;МАЧТЫ ЖЕЛЕЗОБЕТОННЫЕ
254074;ОПОРЫ ЖЕЛЕЗОБЕТОННЫЕ
254089;ПАНЕЛИ СТЕНОВЫЕ ЖЕЛЕЗОБЕТОННЫЕ
254093;ПЛИТЫ ЖЕЛЕЗОБЕТОННЫЕ
254106;ПЛИТЫ ЖЕЛЕЗОБЕТОННЫЕ ПУСТОТЕЛОГО НАСТИЛА
254110;ПЛИТЫ ЖЕЛЕЗОБЕТОННЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
254125;РЕЛЬСЫ ЖЕЛЕЗОБЕТОННЫЕ
254137;ТРУБЫ ЖЕЛЕЗОБЕТОННЫЕ БЕЗНАПОРНЫЕ И ИХ ЧАСТИ
254144;ТРУБЫ ЖЕЛЕЗОБЕТОННЫЕ НАПОРНЫЕ И ИХ ЧАСТИ
254159;ШПАЛЫ ЖЕЛЕЗОБЕТОННЫЕ
255005;ЧЕРЕПИЦА И ШИФЕР
255013;ЛИСТЫ АСБЕСТОЦЕМЕНТНЫЕ ВОЛНИСТЫЕ И ПОЛУВОЛНИСТЫЕ
255024;СЛАНЕЦ КРОВЕЛЬНЫЙ (ШИФЕР ЕСТЕСТВЕННЫЙ)
255039;ЧЕРЕПИЦА КРОВЕЛЬНАЯ, КРОМЕ МЕТАЛЛИЧЕСКОЙ
255043;ШИФЕР ИСКУССТВЕННЫЙ, НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ
255058;ШИФЕР КРОВЕЛЬНЫЙ ВОЛНИСТЫЙ
255062;ЭТЕРНИТ (ПЛИТКИ И ПЛИТЫ АСБОЦЕМЕНТНЫЕ)
255077;ГИДРОПОЛ
256008;ДОМА СБОРНО-РАЗБОРНЫЕ БЕСФУНДАМЕНТНЫЕ
256012;ДЕТАЛИ КРУПНОБЛОЧНЫХ ДОМОВ
256027;ДОМА (ДОМИКИ) САДОВЫЕ
256031;ДОМА СБОРНО-РАЗБОРНЫЕ БЕСФУНДАМЕНТНЫЕ ИЗ ОБЪЕМНЫХ БЛОКОВ
256046;ДОМА СБОРНО-РАЗБОРНЫЕ ИЗ ДРЕВЕСНОСТРУЖЕЧНОЙ ПЛИТЫ
256050;ДОМА СО СТЕНАМИ ИЗ АРБОЛИТА
256065;ЗДАНИЯ ИНВЕНТАРНЫЕ КОНТЕЙНЕРНОГО ТИПА
256076;КИОСКИ ТОРГОВЫЕ
256084;КОМПЛЕКТЫ ДЕТАЛЕЙ ДЛЯ ДОМОВ СО СТЕНАМИ ИЗ АРБОЛИТА
256099;ПАВИЛЬОНЫ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
256101;ЮРТЫ
260003;МАТЕРИАЛЫ, ИЗДЕЛИЯ СТРО-ИТЕЛЬНЫЕ ПРОМЫШЛЕН-НОГО ПРОИЗВОДСТВА, КРОМЕ СТЕНОВЫХ И КРОВЕЛЬНЫХ
261006;МАТЕРИАЛЫ, ИЗДЕЛИЯ ТЕП-ЛО- И ЗВУКОИЗОЛЯЦИОННЫЕ, КРОМЕ АСБЕСТОВЫХ ТЕХНИЧЕСКИХ
261010;АСБЕСТИН
261025;АСБЕСТИТ
261031;АСБОЗОНОЛИТ
261044;АСБОЗУРИТ
261059;АСБОТЕРМИТ
261063;АСБОФАНЕРА
261078;БЛОКИ ФУНДАМЕНТНЫЕ
261082;БУМАГА ИЗОЛЯЦИОННАЯ ПРОПИТАННАЯ АСФАЛЬТОВАЯ,
;БИТУМИНИЗИРОВАННАЯ, КАБЕЛЬНАЯ, КОНДЕНСАТОР-НАЯ, СМОЛЯНАЯ, ЭЛЕКТРО-ЛИТИЧЕСКАЯ, ОБРАБОТАННАЯ ЖИДКИМ СТЕКЛОМ
261097;ВАТА МИНЕРАЛЬНАЯ: СТЕКЛЯННАЯ, ШЛАКОВАЯ И ДР.
261108;ВОЛОКНО СТЕКЛЯННОЕ
261114;ВУЛКАНИТ В ПОРОШКЕ
261129;ВУЛКАНИТ ЛИСТОВОЙ И ПЛИТОЧНЫЙ
261133;КЛИНГЕРИТ
261148;ИЗДЕЛИЯ АСБОПЕКОЛИТОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
261152;ИЗДЕЛИЯ АСБОЦЕМЕНТНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
261167;ЛАКОТКАНЬ
261171;ИЗДЕЛИЯ ГАЗОСИЛИКАТНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
261186;ЛИСТЫ АСБОПЕКОЛИТОВЫЕ
261190;ИЗДЕЛИЯ ИЗ ВАТЫ МИНЕРАЛЬНОЙ - СТЕКЛЯННОЙ, ШЛАКОВОЙ
261203;ИЗДЕЛИЯ ИЗ СЛЮДЫ - КЛАПАНЫ, ОТРАЖАТЕЛИ, ПЛАСТИНЫ, ПЛАСТИНКИ, ШАЙБЫ, ЩЕТКОДЕРЖАТЕЛИ И ДР.
261218;ИЗДЕЛИЯ ИЗОЛЯЦИОННЫЕ, КРОМЕ АСБЕСТОВЫХ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
261222;ИЗДЕЛИЯ ПРОБКОВЫЕ ИЗОЛЯЦИОННЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
261237;ИЗДЕЛИЯ СОВЕЛИТОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
261241;ИЗДЕЛИЯ ТЕПЛО- И ЗВУКОИЗОЛЯЦИОННЫЕ ИЗ СТЕКЛОВОЛОКНА
261256;ИЗДЕЛИЯ ТЕПЛОИЗОЛЯЦИОННЫЕ ПЕРЛИТОВЫЕ
261260;ЛИСТЫ ГИПСОКАРТОННЫЕ
261275;МАССА АСБЕСТОЦЕМЕНТНАЯ ИЗОЛЯЦИОННАЯ
261284;МАССА ПРОБКО-АСБЕСТОВАЯ ИЗОЛЯЦИОННАЯ
261294;МАССА ТЕРМОУСТОЙЧИВАЯ (ТЕРМОМАССА)
261307;МАТЕРИАЛЫ ИЗОЛЯЦИОННЫЕ, КРОМЕ АСБЕСТОВЫХ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
261311;МАТЫ МИНЕРАЛОВАТНЫЕ
261326;МИКАЛЕНТА (ИЗОЛЯЦИОННЫЙ МАТЕРИАЛ)
261330;МИКАФОЛИЙ
261345;МОРОЗИН
261350;НОВОАСБОЗУРИТ
261364;ПЕНОСТЕКЛО
261379;ПЛИТКИ ИЗ ЯЧЕИСТОГО БЕТОНА СИЛИКАТНЫЕ
261383;ПЛИТЫ КЕРАМЗИТОВЫЕ
261398;ПЛИТЫ МИНЕРАЛОВАТНЫЕ НА БИТУМНОЙ СВЯЗКЕ
261400;ПЛИТЫ МИНЕРАЛОВАТНЫЕ НА СИНТЕТИЧЕСКОМ СВЯЗУЮЩЕМ
261415;ПЛИТЫ МИНЕРАЛОВАТНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
261427;ПЛИТЫ СОВЕЛИТОВЫЕ
261434;ПЛИТЫ ТЕРМОИЗОЛЯЦИОННЫЕ ИЗ МИНЕРАЛЬНОЙ ПРОБКИ
261449;ПЛИТЫ ТОРФЯНЫЕ ТЕПЛОИЗОЛЯЦИОННЫЕ
261453;ПЛИТЫ ФИБРОЦЕМЕНТНЫЕ
261468;ПОРОШКИ ТЕПЛОИЗОЛЯЦИОННЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
261472;ПРОБКИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
261487;СОВЕЛИТ
261491;СОСТАВЫ ПРОБКОВЫЕ ДЛЯ ИЗОЛЯЦИИ
261504;СТЕКЛОВОЛОСИТ
261519;СТЕКЛОЛЕНТА ЛИПКАЯ
261523;СТЕКЛОТКАНЬ
261538;ФАНЕРА АСБЕСТОЦЕМЕНТНАЯ
261542;ШЕВЕЛИН (МАТЕРИАЛ ИЗОЛЯЦИОННЫЙ)
261557;ШЕРСТЬ МИНЕРАЛЬНАЯ
261561;ЭКСПАНЗИТ (ПРОКЛАДКА ПРОБКОВАЯ)
262009;ИЗДЕЛИЯ АСБЕСТОВЫЕ ТЕХНИЧЕСКИЕ
262013;БУМАГА АСБЕСТОВАЯ
262028;ВАТА АСБЕСТОВАЯ
262032;ВОЙЛОК АСБЕСТОВЫЙ
262047;ВОЛОКНО АСБЕСТОВОЕ
262051;ИЗДЕЛИЯ АСБЕСТОВЫЕ ПРОЧИЕ
262066;ИЗДЕЛИЯ ИЗ АСБЕСТОВОГО КАРТОНА
262070;ИЗДЕЛИЯ ИЗ ВАТЫ АСБЕСТОВОЙ
262085;КАНАТЫ АСБЕСТОВЫЕ
262094;КАРТОН АСБЕСТОВЫЙ
262102;КОЛОДКИ ТОРМОЗНЫЕ АСБЕСТОВЫЕ
262117;ЛЕНТА АСБЕСТОВАЯ ТОРМОЗНАЯ
262121;КОЛЬЦА ПРОКЛАДОЧНЫЕ АСБЕСТОВЫЕ
262136;ЛИСТЫ АСБОСТАЛЬНЫЕ
262140;МАССА АСБЕСТОВАЯ ИЗОЛЯЦИОННАЯ
262155;МАССА АСБОСЛЮДЯНАЯ ИЗОЛЯЦИОННАЯ
262160;МАТЕРИАЛЫ АСБЕСТОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
262174;НАКЛАДКИ ТОРМОЗНЫЕ АСБЕСТОВЫЕ
262189;НАКЛАДКИ ТОРМОЗНЫЕ АСБОБАКЕЛИТОВЫЕ
262193;НИТИ АСБЕСТОВЫЕ
262206;ПАРОНИТ
262210;ПЛИТЫ И ПЛИТКИ АСБЕСТОВЫЕ
262225;ПЛИТЫ И ПЛИТКИ АСБОБАКЕЛИТОВЫЕ
262237;ПЛИТЫ И ПЛИТКИ АСБОПЕКОЛИТОВЫЕ
262244;ПОЛОТНО АСБОСТАЛЬНОЕ
262259;ТКАНЬ АСБЕСТОВАЯ
262263;ТРУБКИ АСБЕСТОВЫЕ ВСЯКИЕ
262278;ФИЛЬТР-ВОЛОКНО АСБЕСТОВОЕ
262282;ШНУРЫ АСБЕСТОВЫЕ
263001;МАТЕРИАЛЫ И ИЗДЕЛИЯ АСФАЛЬТОВЫЕ СТРОИТЕЛЬНЫЕ
263016;БРИКЕТЫ АСФАЛЬТОВЫЕ ДЛЯ ДОРОЖНЫХ ПОКРЫТИЙ
263020;ВОЙЛОК АСФАЛЬТОВЫЙ
263035;ИЗДЕЛИЯ АСФАЛЬТОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
263047;МАССА АСФАЛЬТОВАЯ
263054;МАСТИКА АСФАЛЬТОВАЯ
263069;ПЛИТЫ И ПЛИТКИ АСФАЛЬТОВЫЕ
263073;ПОРОШОК АСФАЛЬТОВЫЙ
264004;ПРОЧИЕ МАТЕРИАЛЫ И ИЗДЕЛИЯ МИНЕРАЛЬНО-СТРОИТЕЛЬНЫЕ
264019;АРБОЛИТ
264023;АРКИ БЕТОННЫЕ, ЦЕМЕНТНЫЕ И ШЛАКОВЫЕ
264038;АСФАЛЬТОБЕТОН ХОЛОДНЫЙ (СМЕСЬ АСФАЛЬТОБЕТОННАЯ ХОЛОДНАЯ)
264042;БЕНТОНИТ
264057;БОРТ (КАМЕНЬ ОБРАБОТАННЫЙ)
264061;БРУСЧАТКА ЛИТАЯ ИЗ ДОМЕННЫХ ШЛАКОВ
264076;БЮСТЫ БЕТОННЫЕ И ЦЕМЕНТНЫЕ
264080;ВАЗЫ ЦЕМЕНТНЫЕ
264095;ДОРСИЛ (ЩЕБЕНЬ ИСКУССТВЕННЫЙ)
264108;ДОСКИ АСБЕСТОЦЕМЕНТНЫЕ АЦЭИД
264112;ЖЕЛОБА ДЛЯ ТРУБ АСБЕСТОЦЕМЕНТНЫЕ
264127;ЖЕЛОБА ДЛЯ ТРУБ БЕТОНОЦЕМЕНТНЫЕ
264131;ЖЕЛОБА ДЛЯ ТРУБ ЛИТОИДОВЫЕ
264146;ЖЕЛОБА ДЛЯ ТРУБ ЦЕМЕНТНЫЕ
264150;ИЗДЕЛИЯ БЕТОННЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
264165;ИЗДЕЛИЯ ГИПСОВОЛОК-НИСТЫЕ И ГИПСОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
264176;ИЗДЕЛИЯ ДИАБАЗОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
264184;ИЗДЕЛИЯ КСИЛОЛИТОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
264199;ИЗДЕЛИЯ ЛИТОИДОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
264201;ИЗДЕЛИЯ МРАМОРНЫЕ СТРОИТЕЛЬНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
264216;ИЗДЕЛИЯ СТРОИТЕЛЬНЫЕ ИЗ КАМНЯ ИСКУССТВЕННОГО, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
264220;ИЗДЕЛИЯ СТРОИТЕЛЬНЫЕ ИЗ КАМНЯ ПРИРОДНОГО, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
264235;ИЗДЕЛИЯ ТЕРРАКОТОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
264242;ИЗДЕЛИЯ ФИБРОЛИТОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
264254;ИЗДЕЛИЯ ЦЕМЕНТНО-БЕТОННЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
264269;ИЗДЕЛИЯ ЦЕМЕНТНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
264273;ИЗДЕЛИЯ ШЛАКОБЕТОННЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
264288;КАМНИ СБОРНЫЕ БОРДЮРНЫЕ
264292;КОЛОННЫ ИЗ КАМНЯ ИСКУССТВЕННОГО
264305;КОЛОННЫ ИЗ КАМНЯ ПРИРОДНОГО
264319;КСИЛОЛИТ (СТРОЙМАТЕРИАЛ)
264324;КУБИКИ ДЛЯ МОСТОВЫХ ИЗ КАМНЯ
264339;КУКЕРМИТ (ЗАПОЛНИТЕЛЬ АСФАЛЬТОБЕТОННОЙ СМЕСИ)
264343;МАТЕРИАЛЫ СТРОИТЕЛЬНЫЕ, КРОМЕ ЖЕЛЕЗОБЕТОННЫХ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
264358;ПАМЯТНИКИ ИЗ КАМНЯ ПРИРОДНОГО, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
264362;СКУЛЬПТУРЫ БЕТОННЫЕ И ЦЕМЕНТНЫЕ
264377;СТУПЕНИ ИЗ КАМНЯ ИСКУССТВЕННОГО
264381;ТРУБЫ И МУФТЫ АСБОЦЕМЕНТНЫЕ
264396;ТРУБЫ ИЗ КАМНЯ ИСКУССТВЕННОГО
264409;ФИБРОЛИТ
264413;ФИЛЬТРЫ КЕРАМИЧЕСКИЕ
264428;ЦЕМЕНЗИТ
264432;ЦЕРЕЗИТ
264447;ШАШКА ИЗ КАМНЯ ГРУБОКОЛОТОГО
265007;ТРУБЫ КЕРАМИЧЕСКИЕ
265011;ТРУБЫ КЕРАМИЧЕСКИЕ ДРЕНАЖНЫЕ
265026;ТРУБЫ КЕРАМИЧЕСКИЕ КАНАЛИЗАЦИОННЫЕ
266005;МАТЕРИАЛЫ И ИНСТРУМЕНТЫ АБРАЗИВНЫЕ
266014;БРУСКИ АБРАЗИВНЫЕ
266029;БРУСКИ ТОЧИЛЬНЫЕ
266033;БРУСКИ ШЛИФОВАЛЬНЫЕ
266048;БУМАГА НАЖДАЧНАЯ (ШКУРКИ ДЛЯ ПОЛИРОВКИ И ЧИСТКИ)
266052;ЖЕРНОВА
266067;ГОЛОВКИ ШЛИФОВАЛЬНЫЕ АБРАЗИВНЫЕ
266071;ИЗДЕЛИЯ АБРАЗИВНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
266086;ИЗДЕЛИЯ КАРБОРУНДОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
266090;ИНСТРУМЕНТ АБРАЗИВНЫЙ, НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ
266103;КАМНИ ДЕФИБРЕРНЫЕ (ДЛЯ ИЗМЕЛЬЧЕНИЯ ДРЕВЕСИНЫ)
266118;КРОКУС
266122;КРУГИ КАРБОРУНДОВЫЕ
266137;КРУГИ ШЛИФОВАЛЬНЫЕ АБРАЗИВНЫЕ ВСЕХ ПРОФИЛЕЙ
266141;ПОРОШКИ ДЛЯ БУРЕНИЯ, ПОЛИРОВКИ И ШЛИФОВКИ
266156;СЕГМЕНТЫ ШЛИФОВАЛЬНЫЕ
267002;СТЕКЛО ТЕХНИЧЕСКОЕ И СТРОИТЕЛЬНОЕ
267017;БЛОКИ СТЕКЛЯННЫЕ
267021;ЗЕРКАЛА
267036;КИРПИЧ СТЕКЛЯННЫЙ ПОЛЫЙ
267040;КРОШКА СТЕКЛЯННАЯ
267055;ПЛИТЫ И ПЛИТКИ СТЕКЛЯННЫЕ
267068;СМАЛЬТА (СТЕКЛО ДЛЯ МОЗАИЧНЫХ РАБОТ)
267074;СТЕКЛА АВТОМОБИЛЬНЫЕ
267089;СТЕКЛА ОПТИЧЕСКИЕ И ЧАСОВЫЕ
267093;"СТЕКЛО ""ТРИПЛЕКС"""
267106;СТЕКЛО ДЛЯ КРЫШ, СТЕН, ПОТОЛКОВ ВСЯКОЕ
267110;СТЕКЛО ЗЕРКАЛЬНОЕ
267125;СТЕКЛО ЛИСТОВОЕ, НЕ ПОИМЕНОВАННОЕ В АЛФАВИТЕ
